,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2017-09-29,960.1099853515625,964.8300170898438,958.3800048828125,961.3499755859375,961.3499755859375,2543800,AMZN,956.0936,959.1900024414061,0.0,5.25634765625
2017-10-02,964.0,967.3099975585938,952.1199951171875,959.1900024414062,959.1900024414062,2442900,AMZN,957.4807,957.0999755859374,0.0,1.70928955078125
2017-10-03,958.0,963.6900024414062,950.3699951171875,957.0999755859375,957.0999755859375,2666600,AMZN,958.5655,965.4500122070311,1.46551513671875,0.0
2017-10-04,954.2100219726562,967.7899780273438,954.0499877929688,965.4500122070312,965.4500122070312,2527400,AMZN,959.9174,980.8499755859374,-5.5325927734375,0.0
2017-10-05,970.0,981.510009765625,969.6400146484375,980.8499755859375,980.8499755859375,3229200,AMZN,963.7309,989.5800170898438,-17.11907958984375,0.0
2017-10-06,975.6400146484375,995.75,975.6400146484375,989.5800170898438,989.5800170898438,3782100,AMZN,969.46014,990.9899902343751,-20.119873046875,0.0
2017-10-09,993.239990234375,998.5,987.5,990.989990234375,990.989990234375,2938600,AMZN,976.4986,987.2000122070314,0.0,14.49139404296875
2017-10-10,996.6699829101562,997.9500122070312,980.0999755859375,987.2000122070312,987.2000122070312,3084900,AMZN,982.6587,995.0,-4.54132080078125,0.0
2017-10-11,991.27001953125,995.5,986.7000122070312,995.0,995.0,2337100,AMZN,987.7419,1000.9299926757812,-7.25811767578125,0.0
2017-10-12,996.8099975585938,1008.4400024414062,992.4000244140625,1000.9299926757812,1000.9299926757812,4067300,AMZN,992.8006,1002.9400024414062,-8.12939453125,0.0
2017-10-13,1007.0,1007.77001953125,1001.030029296875,1002.9400024414062,1002.9400024414062,2431500,AMZN,997.86194,1006.3400268554686,-5.07806396484375,0.0
2017-10-16,1008.4400024414062,1009.5700073242188,1001.0399780273438,1006.3400268554688,1006.3400268554688,2008900,AMZN,1002.378,1009.1300048828126,-3.9620361328125,0.0
2017-10-17,1005.5900268554688,1011.469970703125,1004.3800048828125,1009.1300048828125,1009.1300048828125,2319700,AMZN,1006.12714,997.0,0.0,3.00286865234375
2017-10-18,1009.27001953125,1022.3099975585938,996.5499877929688,997.0,997.0,2499700,AMZN,1008.676,986.6099853515624,0.0,-11.676025390625
2017-10-19,990.0,991.0499877929688,980.239990234375,986.6099853515625,986.6099853515625,3108200,AMZN,1007.11,982.9099731445312,0.0,-20.5
2017-10-20,993.530029296875,994.6199951171875,982.0,982.9099731445312,982.9099731445312,2365100,AMZN,1004.19257,966.2999877929688,0.0,-21.2825927734375
2017-10-23,986.72998046875,986.780029296875,962.5,966.2999877929688,966.2999877929688,3494100,AMZN,999.00476,975.9000244140625,32.70477294921875,0.0
2017-10-24,969.0,979.8499755859375,965.0,975.9000244140625,975.9000244140625,2723900,AMZN,993.1202,972.9099731445314,0.0,-17.22015380859375
2017-10-25,978.0,984.4400024414062,966.239990234375,972.9099731445312,972.9099731445312,3033100,AMZN,988.3208,972.4299926757812,0.0,-15.41082763671875
2017-10-26,980.3300170898438,982.9000244140625,968.5499877929688,972.4299926757812,972.4299926757812,5618700,AMZN,984.823,1100.949951171875,12.39300537109375,0.0
2017-10-27,1058.1400146484375,1105.5799560546875,1050.550048828125,1100.949951171875,1100.949951171875,16565000,AMZN,999.7232,1110.8499755859375,-101.22674560546875,0.0
2017-10-30,1095.010009765625,1122.7900390625,1093.56005859375,1110.8499755859375,1110.8499755859375,6613100,AMZN,1024.4453,1105.280029296875,0.0,86.4046630859375
2017-10-31,1109.0,1110.5400390625,1101.1199951171875,1105.280029296875,1105.280029296875,3477000,AMZN,1049.5681,1103.6800537109375,0.0,55.7119140625
2017-11-01,1105.4000244140625,1108.969970703125,1096.739990234375,1103.6800537109375,1103.6800537109375,3755500,AMZN,1070.4708,1094.219970703125,0.0,33.209228515625
2017-11-02,1097.81005859375,1101.93994140625,1086.8699951171875,1094.219970703125,1094.219970703125,3684900,AMZN,1084.8868,1111.5999755859375,-9.3331298828125,0.0
2017-11-03,1091.1500244140625,1112.6800537109375,1088.52001953125,1111.5999755859375,1111.5999755859375,3751500,AMZN,1095.2473,1120.6600341796875,-16.3526611328125,0.0
2017-11-06,1109.1500244140625,1125.4100341796875,1108.77001953125,1120.6600341796875,1120.6600341796875,3381100,AMZN,1104.6399,1123.1700439453125,-16.0201416015625,0.0
2017-11-07,1124.739990234375,1130.5999755859375,1117.5,1123.1700439453125,1123.1700439453125,2689000,AMZN,1113.3579,1132.8800048828125,-9.8121337890625,0.0
2017-11-08,1122.8199462890625,1135.5400390625,1119.1099853515625,1132.8800048828125,1132.8800048828125,2581500,AMZN,1120.9319,1129.1300048828125,0.0,11.9481201171875
2017-11-09,1125.9599609375,1129.6199951171875,1115.77001953125,1129.1300048828125,1129.1300048828125,3732700,AMZN,1126.3378,1125.3499755859375,0.0,2.792236328125
2017-11-10,1126.0999755859375,1131.75,1124.06005859375,1125.3499755859375,1125.3499755859375,2179900,AMZN,1130.0997,1129.1700439453125,4.749755859375,0.0
2017-11-13,1123.0,1139.9000244140625,1122.3399658203125,1129.1700439453125,1129.1700439453125,2918400,AMZN,1132.7697,1136.8399658203125,3.599609375,0.0
2017-11-14,1130.1099853515625,1138.0,1123.8900146484375,1136.8399658203125,1136.8399658203125,3138400,AMZN,1135.1218,1126.68994140625,0.0,1.7181396484375
2017-11-15,1127.010009765625,1131.75,1121.6300048828125,1126.68994140625,1126.68994140625,3928700,AMZN,1135.9508,1137.2900390625,9.2608642578125,0.0
2017-11-16,1130.1600341796875,1138.1600341796875,1130.050048828125,1137.2900390625,1137.2900390625,2213300,AMZN,1137.1255,1129.8800048828125,0.0,0.16455078125
2017-11-17,1138.280029296875,1138.800048828125,1125.81005859375,1129.8800048828125,1129.8800048828125,2413400,AMZN,1138.0638,1126.31005859375,0.0,-8.183837890625
2017-11-20,1129.77001953125,1133.4200439453125,1122.550048828125,1126.31005859375,1126.31005859375,2163900,AMZN,1137.8293,1139.489990234375,11.519287109375,0.0
2017-11-21,1132.8599853515625,1140.0,1128.199951171875,1139.489990234375,1139.489990234375,2479400,AMZN,1138.3062,1156.1600341796875,-1.183837890625,0.0
2017-11-22,1141.0,1160.27001953125,1141.0,1156.1600341796875,1156.1600341796875,3555300,AMZN,1141.3864,1186.0,-14.773681640625,0.0
2017-11-24,1160.699951171875,1186.8399658203125,1160.699951171875,1186.0,1186.0,3528000,AMZN,1149.0981,1195.8299560546875,-36.90185546875,0.0
2017-11-27,1202.6600341796875,1213.4100341796875,1191.1500244140625,1195.8299560546875,1195.8299560546875,6744000,AMZN,1161.994,1193.5999755859375,0.0,33.8359375
2017-11-28,1204.8800048828125,1205.3399658203125,1188.52001953125,1193.5999755859375,1193.5999755859375,4559400,AMZN,1174.6198,1161.27001953125,0.0,18.980224609375
2017-11-29,1194.800048828125,1194.800048828125,1145.18994140625,1161.27001953125,1161.27001953125,9257500,AMZN,1181.1503,1176.75,19.8802490234375,0.0
2017-11-30,1167.0999755859375,1178.5699462890625,1160.0,1176.75,1176.75,4509200,AMZN,1183.4591,1162.3499755859375,0.0,-6.7091064453125
2017-12-01,1172.050048828125,1179.6500244140625,1152.0,1162.3499755859375,1162.3499755859375,4107100,AMZN,1182.8252,1133.949951171875,0.0,-20.4752197265625
2017-12-04,1173.8499755859375,1175.199951171875,1128.0,1133.949951171875,1133.949951171875,5931900,AMZN,1178.6603,1141.5699462890625,44.7103271484375,0.0
2017-12-05,1128.260009765625,1159.27001953125,1124.739990234375,1141.5699462890625,1141.5699462890625,4079800,AMZN,1171.2152,1152.3499755859375,29.645263671875,0.0
2017-12-06,1137.989990234375,1155.8900146484375,1136.0799560546875,1152.3499755859375,1152.3499755859375,2853300,AMZN,1164.7152,1159.7900390625,12.365234375,0.0
2017-12-07,1156.5899658203125,1163.18994140625,1151.0,1159.7900390625,1159.7900390625,2511600,AMZN,1161.5902,1162.0,1.8001708984375,0.0
2017-12-08,1170.4000244140625,1172.7900390625,1157.0999755859375,1162.0,1162.0,3050100,AMZN,1161.6748,1168.9200439453125,-0.3251953125,0.0
2017-12-11,1164.5999755859375,1169.9000244140625,1157.0,1168.9200439453125,1168.9200439453125,2363500,AMZN,1163.0697,1165.0799560546875,0.0,5.850341796875
2017-12-12,1166.510009765625,1173.5999755859375,1161.6099853515625,1165.0799560546875,1165.0799560546875,2235900,AMZN,1165.0487,1164.1300048828125,0.0,0.03125
2017-12-13,1170.0,1170.8699951171875,1160.27001953125,1164.1300048828125,1164.1300048828125,2616800,AMZN,1166.9348,1174.260009765625,2.8048095703125,0.0
2017-12-14,1163.7099609375,1177.9300537109375,1162.449951171875,1174.260009765625,1174.260009765625,3214300,AMZN,1169.0632,1179.1400146484375,-5.19677734375,0.0
2017-12-15,1179.030029296875,1182.75,1169.3299560546875,1179.1400146484375,1179.1400146484375,4778600,AMZN,1172.3127,1190.5799560546875,-6.8272705078125,0.0
2017-12-18,1187.3699951171875,1194.780029296875,1180.9100341796875,1190.5799560546875,1190.5799560546875,2947600,AMZN,1177.3295,1187.3800048828125,0.0,13.25048828125
2017-12-19,1189.1500244140625,1192.969970703125,1179.1400146484375,1187.3800048828125,1187.3800048828125,2587800,AMZN,1182.0853,1177.6199951171875,0.0,5.294677734375
2017-12-20,1190.5,1191.0,1176.0,1177.6199951171875,1177.6199951171875,2371200,AMZN,1185.388,1174.760009765625,0.0,-7.7679443359375
2017-12-21,1175.9000244140625,1179.1700439453125,1167.6400146484375,1174.760009765625,1174.760009765625,2123100,AMZN,1185.997,1168.3599853515625,0.0,-11.2369384765625
2017-12-22,1172.0799560546875,1174.6199951171875,1167.8299560546875,1168.3599853515625,1168.3599853515625,1585100,AMZN,1184.7188,1176.760009765625,16.3587646484375,0.0
2017-12-26,1168.3599853515625,1178.3199462890625,1160.550048828125,1176.760009765625,1176.760009765625,2005200,AMZN,1182.9236,1182.260009765625,6.16357421875,0.0
2017-12-27,1179.9100341796875,1187.2900390625,1175.6099853515625,1182.260009765625,1182.260009765625,1867200,AMZN,1182.8433,1186.0999755859375,0.583251953125,0.0
2017-12-28,1189.0,1190.0999755859375,1184.3800048828125,1186.0999755859375,1186.0999755859375,1841700,AMZN,1184.4861,1169.469970703125,0.0,1.6138916015625
2017-12-29,1182.3499755859375,1184.0,1167.5,1169.469970703125,1169.469970703125,2688400,AMZN,1184.6661,1189.010009765625,15.1961669921875,0.0
2018-01-02,1172.0,1190.0,1170.510009765625,1189.010009765625,1189.010009765625,2694500,AMZN,1185.0059,1204.199951171875,-4.004150390625,0.0
2018-01-03,1188.300048828125,1205.489990234375,1188.300048828125,1204.199951171875,1204.199951171875,3108800,AMZN,1188.0452,1209.5899658203125,-16.15478515625,0.0
2018-01-04,1205.0,1215.8699951171875,1204.6600341796875,1209.5899658203125,1209.5899658203125,3022100,AMZN,1193.7358,1229.1400146484375,-15.8541259765625,0.0
2018-01-05,1217.510009765625,1229.1400146484375,1210.0,1229.1400146484375,1229.1400146484375,3544700,AMZN,1201.8193,1246.8699951171875,-27.3206787109375,0.0
2018-01-08,1236.0,1253.0799560546875,1232.030029296875,1246.8699951171875,1246.8699951171875,4279500,AMZN,1213.0297,1252.699951171875,-33.84033203125,0.0
2018-01-09,1256.9000244140625,1259.3299560546875,1241.760009765625,1252.699951171875,1252.699951171875,3661300,AMZN,1225.5754,1254.3299560546875,-27.12451171875,0.0
2018-01-10,1245.1500244140625,1254.3299560546875,1237.22998046875,1254.3299560546875,1254.3299560546875,2686000,AMZN,1235.8925,1276.6800537109375,-18.4375,0.0
2018-01-11,1259.739990234375,1276.77001953125,1256.4599609375,1276.6800537109375,1276.6800537109375,3125000,AMZN,1246.8802,1305.199951171875,-29.7998046875,0.0
2018-01-12,1273.3900146484375,1305.760009765625,1273.3900146484375,1305.199951171875,1305.199951171875,5443700,AMZN,1260.0707,1304.8599853515625,0.0,45.1292724609375
2018-01-16,1323.0,1339.93994140625,1292.300048828125,1304.8599853515625,1304.8599853515625,7220700,AMZN,1276.2583,1295.0,0.0,28.6016845703125
2018-01-17,1312.239990234375,1314.0,1280.8800048828125,1295.0,1295.0,5253800,AMZN,1288.7174,1293.3199462890625,0.0,6.2825927734375
2018-01-18,1293.949951171875,1304.5999755859375,1284.02001953125,1293.3199462890625,1293.3199462890625,4026900,AMZN,1296.4197,1294.5799560546875,3.0997314453125,0.0
2018-01-19,1312.0,1313.0,1292.989990234375,1294.5799560546875,1294.5799560546875,4578500,AMZN,1302.2936,1327.31005859375,7.713623046875,0.0
2018-01-22,1297.1700439453125,1327.449951171875,1296.6600341796875,1327.31005859375,1327.31005859375,4140100,AMZN,1307.9525,1362.5400390625,-19.3575439453125,0.0
2018-01-23,1338.0899658203125,1364.9000244140625,1337.3399658203125,1362.5400390625,1362.5400390625,5169300,AMZN,1318.9352,1357.510009765625,0.0,43.6048583984375
2018-01-24,1374.8199462890625,1388.1600341796875,1338.0,1357.510009765625,1357.510009765625,6807500,AMZN,1332.6594,1377.949951171875,-24.8505859375,0.0
2018-01-25,1368.0,1378.3399658203125,1357.6199951171875,1377.949951171875,1377.949951171875,4753000,AMZN,1346.2963,1402.050048828125,-31.6536865234375,0.0
2018-01-26,1392.010009765625,1402.530029296875,1380.9100341796875,1402.050048828125,1402.050048828125,4857300,AMZN,1361.6353,1417.6800537109375,-40.414794921875,0.0
2018-01-29,1409.1800537109375,1431.3900146484375,1400.43994140625,1417.6800537109375,1417.6800537109375,5701900,AMZN,1378.5282,1437.8199462890625,-39.15185546875,0.0
2018-01-30,1403.1700439453125,1439.25,1392.0,1437.8199462890625,1437.8199462890625,5871900,AMZN,1394.0334,1450.8900146484375,-43.7864990234375,0.0
2018-01-31,1451.300048828125,1472.5799560546875,1450.0400390625,1450.8900146484375,1450.8900146484375,6424700,AMZN,1412.5676,1390.0,0.0,38.3223876953125
2018-02-01,1445.0,1459.8800048828125,1385.1400146484375,1390.0,1390.0,9113800,AMZN,1423.3618,1429.949951171875,33.36181640625,0.0
2018-02-02,1477.3900146484375,1498.0,1414.0,1429.949951171875,1429.949951171875,11125700,AMZN,1434.8401,1390.0,0.0,-4.89013671875
2018-02-05,1402.6199951171875,1458.97998046875,1320.719970703125,1390.0,1390.0,11495000,AMZN,1434.6307,1442.8399658203125,44.6307373046875,0.0
2018-02-06,1361.4599609375,1443.989990234375,1351.7900390625,1442.8399658203125,1442.8399658203125,11066800,AMZN,1430.6302,1416.780029296875,0.0,12.209716796875
2018-02-07,1449.0,1460.989990234375,1415.1500244140625,1416.780029296875,1416.780029296875,7162700,AMZN,1431.1135,1350.5,0.0,-14.33349609375
2018-02-08,1429.6800537109375,1433.75,1349.93994140625,1350.5,1350.5,8578600,AMZN,1425.8302,1339.5999755859375,0.0,-75.3302001953125
2018-02-09,1373.489990234375,1383.5,1265.9300537109375,1339.5999755859375,1339.5999755859375,14141500,AMZN,1410.8118,1386.22998046875,71.2117919921875,0.0
2018-02-12,1364.6700439453125,1393.81005859375,1344.010009765625,1386.22998046875,1386.22998046875,6738900,AMZN,1399.0519,1414.510009765625,12.8218994140625,0.0
2018-02-13,1385.9300537109375,1419.719970703125,1383.530029296875,1414.510009765625,1414.510009765625,5917900,AMZN,1395.1212,1451.050048828125,-19.3887939453125,0.0
2018-02-14,1406.25,1452.06005859375,1403.3599853515625,1451.050048828125,1451.050048828125,5959200,AMZN,1399.7163,1461.760009765625,-51.333740234375,0.0
2018-02-15,1466.8900146484375,1468.93994140625,1436.8399658203125,1461.760009765625,1461.760009765625,5652700,AMZN,1412.2688,1448.68994140625,0.0,49.4912109375
2018-02-16,1457.3699951171875,1465.800048828125,1446.56005859375,1448.68994140625,1448.68994140625,4472600,AMZN,1425.4772,1468.3499755859375,-23.2127685546875,0.0
2018-02-20,1446.489990234375,1488.77001953125,1446.489990234375,1468.3499755859375,1468.3499755859375,6499200,AMZN,1438.2787,1482.9200439453125,-30.0712890625,0.0
2018-02-21,1485.0,1503.489990234375,1478.9200439453125,1482.9200439453125,1482.9200439453125,6304400,AMZN,1453.0656,1485.3399658203125,-29.8544921875,0.0
2018-02-22,1495.3599853515625,1502.5400390625,1475.760009765625,1485.3399658203125,1485.3399658203125,4858100,AMZN,1466.762,1500.0,-18.5780029296875,0.0
2018-02-23,1495.3399658203125,1500.0,1486.5,1500.0,1500.0,4418100,AMZN,1478.7759,1521.949951171875,-21.22412109375,0.0
2018-02-26,1509.199951171875,1522.8399658203125,1507.0,1521.949951171875,1521.949951171875,4955000,AMZN,1491.4059,1511.97998046875,0.0,30.5440673828125
2018-02-27,1524.5,1526.780029296875,1507.2099609375,1511.97998046875,1511.97998046875,4808800,AMZN,1502.618,1512.449951171875,-9.3619384765625,0.0
2018-02-28,1519.510009765625,1528.699951171875,1512.0,1512.449951171875,1512.449951171875,4515000,AMZN,1511.444,1493.449951171875,0.0,1.0059814453125
2018-03-01,1513.5999755859375,1518.489990234375,1465.0,1493.449951171875,1493.449951171875,6835200,AMZN,1514.5135,1500.25,21.0635986328125,0.0
2018-03-02,1469.0999755859375,1501.050048828125,1455.010009765625,1500.25,1500.25,6587600,AMZN,1511.9398,1523.6099853515625,11.6898193359375,0.0
2018-03-05,1494.239990234375,1525.3800048828125,1481.0,1523.6099853515625,1523.6099853515625,5233900,AMZN,1511.3826,1537.6400146484375,-12.2274169921875,0.0
2018-03-06,1533.199951171875,1542.1300048828125,1528.0,1537.6400146484375,1537.6400146484375,4561700,AMZN,1516.3644,1545.0,-21.275634765625,0.0
2018-03-07,1526.52001953125,1545.9000244140625,1522.510009765625,1545.0,1545.0,4174100,AMZN,1522.823,1551.8599853515625,-22.177001953125,0.0
2018-03-08,1550.0,1554.8800048828125,1545.25,1551.8599853515625,1551.8599853515625,3862600,AMZN,1531.3734,1578.8900146484375,-20.486572265625,0.0
2018-03-09,1563.5,1578.93994140625,1559.0799560546875,1578.8900146484375,1578.8900146484375,4534300,AMZN,1542.6953,1598.3900146484375,-36.1947021484375,0.0
2018-03-12,1592.5999755859375,1605.3299560546875,1586.699951171875,1598.3900146484375,1598.3900146484375,5174200,AMZN,1557.5841,1588.1800537109375,0.0,40.805908203125
2018-03-13,1615.9599609375,1617.5400390625,1578.010009765625,1588.1800537109375,1588.1800537109375,6531900,AMZN,1572.2802,1591.0,-15.89990234375,0.0
2018-03-14,1597.0,1606.43994140625,1590.8900146484375,1591.0,1591.0,4259400,AMZN,1583.8978,1582.3199462890625,0.0,7.1021728515625
2018-03-15,1595.0,1596.9100341796875,1578.1099853515625,1582.3199462890625,1582.3199462890625,4069700,AMZN,1590.9812,1571.6800537109375,0.0,-8.6612548828125
2018-03-16,1583.449951171875,1589.43994140625,1567.5,1571.6800537109375,1571.6800537109375,5425000,AMZN,1593.273,1544.9300537109375,0.0,-21.5928955078125
2018-03-19,1554.530029296875,1561.6600341796875,1525.3499755859375,1544.9300537109375,1544.9300537109375,6580800,AMZN,1587.9783,1586.510009765625,43.0482177734375,0.0
2018-03-20,1550.3399658203125,1587.0,1545.4100341796875,1586.510009765625,1586.510009765625,4581600,AMZN,1583.7091,1581.8599853515625,0.0,2.8009033203125
2018-03-21,1586.449951171875,1590.0,1563.1700439453125,1581.8599853515625,1581.8599853515625,4750800,AMZN,1582.5525,1544.9200439453125,0.0,-0.6925048828125
2018-03-22,1565.469970703125,1573.8499755859375,1542.4000244140625,1544.9200439453125,1544.9200439453125,6320600,AMZN,1578.7986,1495.56005859375,0.0,-33.8785400390625
2018-03-23,1539.010009765625,1549.02001953125,1495.3599853515625,1495.56005859375,1495.56005859375,8006000,AMZN,1568.3702,1555.8599853515625,72.8101806640625,0.0
2018-03-26,1530.0,1556.989990234375,1499.25,1555.8599853515625,1555.8599853515625,5624700,AMZN,1559.5776,1497.050048828125,0.0,-3.7176513671875
2018-03-27,1572.4000244140625,1575.969970703125,1482.3199462890625,1497.050048828125,1497.050048828125,6999600,AMZN,1552.0365,1431.4200439453125,0.0,-54.9864501953125
2018-03-28,1447.0,1455.9000244140625,1386.1700439453125,1431.4200439453125,1431.4200439453125,13705300,AMZN,1529.4646,1447.3399658203125,98.0445556640625,0.0
2018-03-29,1406.0,1455.469970703125,1365.199951171875,1447.3399658203125,1447.3399658203125,12581100,AMZN,1502.348,1371.989990234375,0.0,-55.008056640625
2018-04-02,1417.6199951171875,1421.3599853515625,1355.0,1371.989990234375,1371.989990234375,10463600,AMZN,1472.8574,1392.050048828125,100.867431640625,0.0
2018-04-03,1391.3800048828125,1414.0,1355.3299560546875,1392.050048828125,1392.050048828125,10231200,AMZN,1446.4426,1410.5699462890625,54.392578125,0.0
2018-04-04,1358.239990234375,1415.3900146484375,1352.8800048828125,1410.5699462890625,1410.5699462890625,6982300,AMZN,1424.9564,1451.75,14.386474609375,0.0
2018-04-05,1441.989990234375,1459.56005859375,1427.0699462890625,1451.75,1451.75,6413500,AMZN,1419.0266,1405.22998046875,0.0,32.723388671875
2018-04-06,1429.969970703125,1452.5,1400.260009765625,1405.22998046875,1405.22998046875,5882300,AMZN,1416.8274,1406.0799560546875,11.597412109375,0.0
2018-04-09,1425.030029296875,1438.47998046875,1402.5699462890625,1406.0799560546875,1406.0799560546875,4208200,AMZN,1416.1049,1436.219970703125,10.02490234375,0.0
2018-04-10,1431.989990234375,1438.3800048828125,1415.699951171875,1436.219970703125,1436.219970703125,4254100,AMZN,1418.4583,1427.050048828125,0.0,17.76171875
2018-04-11,1439.43994140625,1448.780029296875,1424.8900146484375,1427.050048828125,1427.050048828125,3582500,AMZN,1422.5641,1448.5,-4.4859619140625,0.0
2018-04-12,1439.5,1452.1199951171875,1435.06005859375,1448.5,1448.5,3135000,AMZN,1428.4028,1430.7900390625,0.0,20.09716796875
2018-04-13,1449.1400146484375,1459.780029296875,1424.52001953125,1430.7900390625,1430.7900390625,3685300,AMZN,1433.6896,1441.5,2.8995361328125,0.0
2018-04-16,1445.0,1447.0,1427.47998046875,1441.5,1441.5,2808600,AMZN,1437.9183,1503.8299560546875,-3.5816650390625,0.0
2018-04-17,1462.300048828125,1507.18994140625,1457.02001953125,1503.8299560546875,1503.8299560546875,5114400,AMZN,1448.1655,1527.8399658203125,-55.6644287109375,0.0
2018-04-18,1514.6500244140625,1533.800048828125,1504.1099853515625,1527.8399658203125,1527.8399658203125,5227500,AMZN,1465.5665,1556.9100341796875,-62.2734375,0.0
2018-04-19,1543.219970703125,1568.52001953125,1539.06005859375,1556.9100341796875,1556.9100341796875,6523700,AMZN,1488.4896,1527.489990234375,0.0,68.42041015625
2018-04-20,1561.199951171875,1561.199951171875,1516.0899658203125,1527.489990234375,1527.489990234375,5541600,AMZN,1508.4469,1517.8599853515625,0.0,19.0430908203125
2018-04-23,1546.68994140625,1548.0,1503.4100341796875,1517.8599853515625,1517.8599853515625,4465400,AMZN,1521.9087,1460.0899658203125,0.0,-4.0487060546875
2018-04-24,1535.800048828125,1539.5,1448.449951171875,1460.0899658203125,1460.0899658203125,7494700,AMZN,1524.912,1460.1700439453125,64.822021484375,0.0
2018-04-25,1458.0,1469.989990234375,1415.02001953125,1460.1700439453125,1460.1700439453125,6587300,AMZN,1515.614,1517.9599609375,55.4439697265625,0.0
2018-04-26,1485.010009765625,1529.4200439453125,1478.5,1517.9599609375,1517.9599609375,8801100,AMZN,1510.9473,1572.6199951171875,-7.0126953125,0.0
2018-04-27,1634.010009765625,1638.0999755859375,1567.3900146484375,1572.6199951171875,1572.6199951171875,13053200,AMZN,1525.294,1566.1300048828125,0.0,47.3260498046875
2018-04-30,1582.5,1596.0,1560.93994140625,1566.1300048828125,1566.1300048828125,5464100,AMZN,1540.9537,1582.260009765625,-25.17626953125,0.0
2018-05-01,1563.219970703125,1585.0,1552.1800537109375,1582.260009765625,1582.260009765625,4572100,AMZN,1553.8275,1569.6800537109375,0.0,28.4324951171875
2018-05-02,1580.97998046875,1588.5,1566.3599853515625,1569.6800537109375,1569.6800537109375,4360300,AMZN,1564.3458,1572.0799560546875,-5.334228515625,0.0
2018-05-03,1560.010009765625,1574.800048828125,1546.02001953125,1572.0799560546875,1572.0799560546875,4251900,AMZN,1570.0969,1580.949951171875,-1.9830322265625,0.0
2018-05-04,1562.449951171875,1584.9000244140625,1562.18994140625,1580.949951171875,1580.949951171875,3443600,AMZN,1574.4037,1600.1400146484375,-6.5462646484375,0.0
2018-05-07,1589.3399658203125,1606.949951171875,1587.8299560546875,1600.1400146484375,1600.1400146484375,3801900,AMZN,1581.1996,1592.3900146484375,0.0,18.9404296875
2018-05-08,1595.0,1596.8800048828125,1582.510009765625,1592.3900146484375,1592.3900146484375,3067900,AMZN,1587.213,1608.0,-5.177001953125,0.0
2018-05-09,1600.0,1608.0,1592.0,1608.0,1608.0,3637300,AMZN,1593.5945,1609.0799560546875,-14.405517578125,0.0
2018-05-10,1608.47998046875,1615.5999755859375,1603.43994140625,1609.0799560546875,1609.0799560546875,2817500,AMZN,1600.2142,1602.9100341796875,0.0,8.86572265625
2018-05-11,1610.989990234375,1611.0999755859375,1597.8900146484375,1602.9100341796875,1602.9100341796875,2263900,AMZN,1605.2723,1601.5400390625,0.0,-2.3623046875
2018-05-14,1604.0,1611.1800537109375,1600.050048828125,1601.5400390625,1601.5400390625,2509500,AMZN,1608.5266,1576.1199951171875,0.0,-6.986572265625
2018-05-15,1587.800048828125,1587.800048828125,1565.219970703125,1576.1199951171875,1576.1199951171875,5077500,AMZN,1606.3677,1587.280029296875,30.2476806640625,0.0
2018-05-16,1577.5,1594.4300537109375,1576.6700439453125,1587.280029296875,1587.280029296875,2570600,AMZN,1602.9897,1581.760009765625,0.0,-15.709716796875
2018-05-17,1580.56005859375,1594.0400390625,1573.0,1581.760009765625,1581.760009765625,2147600,AMZN,1599.2755,1574.3699951171875,0.0,-17.5155029296875
2018-05-18,1581.3299560546875,1583.5899658203125,1572.0999755859375,1574.3699951171875,1574.3699951171875,2642600,AMZN,1595.1904,1585.4599609375,20.8204345703125,0.0
2018-05-21,1585.0,1592.050048828125,1575.0,1585.4599609375,1585.4599609375,2925200,AMZN,1592.6575,1581.4000244140625,0.0,-7.197509765625
2018-05-22,1589.8900146484375,1589.8900146484375,1575.25,1581.4000244140625,1581.4000244140625,2115600,AMZN,1591.112,1601.8599853515625,9.7120361328125,0.0
2018-05-23,1571.050048828125,1601.8599853515625,1566.3399658203125,1601.8599853515625,1601.8599853515625,3361900,AMZN,1590.4845,1603.0699462890625,-11.37548828125,0.0
2018-05-24,1598.030029296875,1608.239990234375,1588.3800048828125,1603.0699462890625,1603.0699462890625,3430000,AMZN,1592.6559,1610.1500244140625,-10.4140625,0.0
2018-05-25,1603.0,1614.1199951171875,1600.449951171875,1610.1500244140625,1610.1500244140625,2698400,AMZN,1596.8843,1612.8699951171875,-13.2657470703125,0.0
2018-05-29,1600.7099609375,1621.7900390625,1600.1500244140625,1612.8699951171875,1612.8699951171875,3846500,AMZN,1601.6335,1624.8900146484375,-11.2364501953125,0.0
2018-05-30,1618.0999755859375,1626.0,1612.9300537109375,1624.8900146484375,1624.8900146484375,2907400,AMZN,1607.8234,1629.6199951171875,-17.066650390625,0.0
2018-05-31,1623.0,1635.0,1621.3499755859375,1629.6199951171875,1629.6199951171875,3166300,AMZN,1614.7253,1641.5400390625,-14.8946533203125,0.0
2018-06-01,1637.030029296875,1646.72998046875,1635.0899658203125,1641.5400390625,1641.5400390625,3313400,AMZN,1622.9541,1665.27001953125,-18.5859375,0.0
2018-06-04,1648.9000244140625,1665.6800537109375,1645.489990234375,1665.27001953125,1665.27001953125,3187700,AMZN,1633.167,1696.3499755859375,-32.10302734375,0.0
2018-06-05,1672.989990234375,1699.0,1670.06005859375,1696.3499755859375,1696.3499755859375,4782200,AMZN,1647.2607,1695.75,0.0,49.0892333984375
